account_id|pid|code|ftype|descr|address|rc_id|chan_id|poten_id|group_price_id|payment_delay|locked
E4Q000OUDDMT|AHE000|18344|0|Копейка-М.О. ООО|141865, п. Некрасовский, ул. Строителей, д.11||||||
E4Q000OLHDMT|AHE000|18344|0|Копейка-М.О. ООО|141900, М.О., г. Талдом, ул. Победы, маг. № 42||||||
E4Q000OLSDMT|AHE000|18344|0|Копейка-М.О. ООО|141960, М.О., п. Запрудня, ул. пер. Мира, д.9||||||
E4Q000OLLDMT|AHE000|18344|0|Копейка-М.О. ООО|147207, М.О., г. Пушкино, ул. Грибоедова, д.7||||||
E4Q000M0VDMT|AHE000|18344|0|Копейка-М.О. ООО|171252, Тверская обл, Конаково г, Фаянсовый завод ул., д.13||||||
E4Q000N4TDMT|AHE000|18344|0|Копейка-М.О. ООО|г. Сергиев- Посад, ул. Октябрьская, д.6||||||
E4Q000N6HDMT|AHE000|18344|0|Копейка-М.О. ООО|М.О., г. Сергиев Посад, Вокзальная пл. 1Б||||||
E4R000N01DMT|AHE000|18345|0|Копейка-Москва ООО|,,,,г Лакинск,,Набережная,2,,||||||
E4R000MR7DMT|AHE000|18345|0|Копейка-Москва ООО|,171155,Тверская обл,,Вышний Волочек г,,Ямская ул,92,,||||||
E4R000MQMDMT|AHE000|18345|0|Копейка-Москва ООО|,171508,Тверская обл,,Кимры г,,Кропоткина ул,16а,,||||||
E4R000MTYDMT|AHE000|18345|0|Копейка-Москва ООО|,171841,Тверская обл,,Удомля г,,Энтузиастов ул,28 А,,||||||
E4R000OM0DMT|AHE000|18345|0|Копейка-Москва ООО|141320, М.О., г. Пересвет, ул. Гагарина, д.4 А||||||
E4R000MZ2DMT|AHE000|18345|0|Копейка-Москва ООО|601500, Гусь Хрустальный, ул. Интернациональная, д.40 А||||||
E4R000NF5DMT|AHE000|18345|0|Копейка-Москва ООО|Владимирская обл., г. Судогда, ул. Химиков, д.1||||||
E4R000N0PDMT|AHE000|18345|0|Копейка-Москва ООО|г. Александров, ул. Гагарина, 2||||||
E4R000N0NDMT|AHE000|18345|0|Копейка-Москва ООО|г. Александров, ул. Перфильева, д.10||||||
E4R000N8VDMT|AHE000|18345|0|Копейка-Москва ООО|г. Александров, ул. Революции, д.72||||||
E4R000N0RDMT|AHE000|18345|0|Копейка-Москва ООО|г. Александров, ул. Юбилейная, д.2||||||
7V7000FNZDMT|AHE000|10215|0|МЕТРО Кэш энд Керри|,,170028, Тверская обл,,Тверь г,,Склизкова ул,122,,||||||
G25000Q9UDMT|AHE000|20849|0|ПродМир ООО|,601655,Владимирская обл,,Александров г,,Ленина ул,13,1,||||||
G25000R90DMT|AHE000|20849|0|ПродМир ООО|141207, Московская обл, Пушкинский р., Пушкино г, Вокзальная ул, 8,,1||||||
G25000SYODMT|AHE000|20849|0|ПродМир ООО|141802, Московская обл, Дмитров г, Большевистская ул, д. 20||||||
8NG000GCNDMT|AHE000|11232|0|СВА - Трейдинг ЗАО|Московская обл., г.Дмитров, ул.Профессиональная, д.7||||||
E0P000LEGDMT|AHE000|18198|0|Сеть супермаркетов МАТРИЦА ООО|141863, Московская обл, Дмитровский р-...п, Центральная ул, д. 40, строение 1||||||
39P00015WDMT|AHE000|4238|0|СПАР Владимир ООО|,600000,Владимирская обл,,Владимир г,,Московская Б. ул,19-а,,||||||
39P00015TDMT|AHE000|4238|0|СПАР Владимир ООО|,600005,Владимирская обл,,Владимир г,,Октябрьский пр-кт,43,,||||||
39P00015ZDMT|AHE000|4238|0|СПАР Владимир ООО|,600015,Владимирская обл,,Владимир г,,Чайковского ул,44,,||||||
39P00015UDMT|AHE000|4238|0|СПАР Владимир ООО|,600022,Владимирская обл,,Владимир г,,Ленина пр-кт,65,,||||||
39P00015QDMT|AHE000|4238|0|СПАР Владимир ООО|,600024,Владимирская обл,,Владимир г,,Ленина пр-кт,43,,||||||
39P00015RDMT|AHE000|4238|0|СПАР Владимир ООО|,600028,Владимирская обл,,Владимир г,,Балакирева ул,35,,||||||
39P00015SDMT|AHE000|4238|0|СПАР Владимир ООО|,600031,Владимирская обл,,Владимир г,,Егорова ул,4,,||||||
39P00015VDMT|AHE000|4238|0|СПАР Владимир ООО|,600032,Владимирская обл,,Владимир г,,Растопчина ул,19-а,,||||||
11H000MGTDMT|AHE000|1350|0|СПАР РИТЭЙЛ ЗАО|,141981,Московская обл,,Дубна г,,Боголюбова пр-кт,24а,,||||||
E4S000N2QDMT|AHE000|18346|0|СтройИнвест ООО|г. Клин, ул. Гагарина, д.5/6||||||
E4S000N0EDMT|AHE000|18346|0|СтройИнвест ООО|Гусь Хрустальный, ул. Калинина, д.28 Б||||||
11C00013TDMT|AHE000|1345|0|Т и К Продукты ЗАО|,141315,Московская обл,Сергиево-Посадс...Посад г,,Красной Армии пр-кт,142/1,,||||||
11C00013SDMT|AHE000|1345|0|Т и К Продукты ЗАО|,141980,Московская обл,,Дубна г,,Боголюбова пр-кт,31,,||||||
7XD000P8JDMT|AHE000|10293|0|ТАНДЕР ЗАО|,170043,Тверская обл,,Тверь г,,Октябрьский пр-кт,30,,||||||
7XD000HF8SET|AHE000|10293|0|ТАНДЕР ЗАО|170039, г. Тверь, пр. Стеклопластик, д.3||||||
11B000134DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,,Тверская обл,,Тверь г,,Коминтерна ул,20,1,||||||
11B000P7JDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141205,Московская обл,,Пушкино г,,Фабричный 2-й проезд,16,пом.515,,||||||
11B000SMNDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141290,Московская обл,,Красноармейск г,,Новая Жизнь ул,2,,||||||
11B000138DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141315,Московская обл,,Сергиев Посад г,,Вознесенская ул,32а,,||||||
11B000QR3DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141315,Московская обл,Сергиево-Посадс...-н,Сергиев Посад г,,Солнечная ул,4,,||||||
11B000RE2DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141315,Московская обл,Сергиево-Посадс...Посад г,,Красной Армии пр-кт,197/2,,||||||
11B000QX5DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141315,Московская обл,Сергиево-Посадс...р-н,Сергиев Посад г,,Озерная ул,8а,,||||||
11B000RE8DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141315,Московская обл,Сергиево-Посадс...р-н,Сергиев Посад г,,Осипенко ул,8,,||||||
11B000Q8KDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141320,Московская обл,Сергиево-Посадс...-н,Пересвет г,,Комсомольская ул,10,,||||||
11B000RFCDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141336,Московская обл,Сергиево-Посадский р-н,,Реммаш п,Школьная ул,2А,,||||||
11B000PG0DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141601,Московская обл,,Клин г,,Дурыманова ул,2,,||||||
11B000OEGDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141607,Московская обл,,Клин г,,Карла Маркса ул,88 А,,||||||
11B000KYPDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141613,Московская обл,,Клин г,,Чайковского ул,66 А,,||||||
11B000RKSDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141730,Московская обл,,Лобня г,,9 Квартал ул,8 пом 1,,||||||
11B000136DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141980,Московская обл,,Дубна г,,Боголюбова пр-кт,13,,||||||
11B000QMHDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,141983,Московская обл,,Дубна г,,Октябрьская ул,13,,||||||
11B000TI1DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,170002,Тверская обл,,Тверь г,,Чайковского пр-кт,33А,,||||||
11B000RJKDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,170008,Тверская обл,,Тверь г,,15 лет Октября ул,12,1,||||||
11B000QNODMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,170021,Тверская обл,,Тверь г,,Хрустальная ул,45,3,||||||
11B000HARDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,170100,Тверская обл,,Тверь г,,Тверской пр-кт,2,,||||||
11B000SRXDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,171210,Тверская обл,,Лихославль г,,Советская ул,28,,||||||
11B000LCPDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,171210,Тверская обл,,Лихославль г,,Театральный пер,4,,||||||
11B000KMBDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,171252,Тверская обл,,Конаково г,,Ленина пр-кт,16,,||||||
C4W000OEDDMT|1000|15753|0|РИТМ-2000 ООО|,171151,Тверская обл,,Вышний Волочек г,,Советская ул,14,,||||||
11B000SRLDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,171508,Тверская обл,,Кимры г,,Карла Маркса ул,60/38,,||||||
11B000SSZDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,171987,Тверская обл,,Бежецк г,,Школьная ул,1,,||||||
11B000RGZDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,172333,Тверская обл,,Зубцов г,,Победы ул,30,,||||||
11B000PKIDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,172381,Тверская обл,,Ржев г,,Косарова ул,41,,||||||
11B000PV4DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,172384,Тверская обл,,Ржев г,,Привокзальная ул,14 А,,||||||
11B000P27DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,172730,Тверская обл,,Осташков г,,Загородная ул,26 Б,,||||||
11B000QS2DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,172735,Тверская обл,,Осташков г,,Максима Горького ул,37,,||||||
11B000RJJDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,600021,Владимирская обл,,Владимир г,,Перекопский городок,16,,||||||
11B000H89DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,600022,Владимирская обл,,Владимир г,,Ленина пр-кт,46,,||||||
11B000QH2DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,600027,Владимирская обл,,Владимир г,,Растопчина ул,49 А,,||||||
11B000QUFDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,600028,Владимирская обл,,Владимир г,,Строителей пр-кт,23,,||||||
11B000Q5LDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,600035,Владимирская обл,,Владимир г,,Соколова-Соколенка ул,17 Д,,||||||
11B000KB7DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601012,Владимирская обл,,Киржач г,,Мичурина ул,19,,||||||
11B000LJFDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601122,Владимирская обл,Петушинский р-н,Покров г,,Кольцевая ул,33,,||||||
11B000LA0DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601125,Владимирская обл,Петушинский р...гинский пгт,Новосеменковская ул,20,,||||||
11B000QHDDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601130,Владимирская обл,Петушинский р-н,,Городищи п,Советская ул,1,,||||||
11B000KKDDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601143,Владимирская обл,,Петушки г,,3 Интернационала ул,10,,||||||
11B000RJLDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601202,Владимирская обл,,Собинка г,,Лакина ул,10 А,,||||||
11B000QS0DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601204,Владимирская обл,,Собинка г,,Центральная ул,35,,||||||
11B000TB0DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601241,Владимирская обл,Собинский р-н,Лакинск г,,Лермонтова ул,42,,||||||
11B000RF7DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601301,Владимирская обл,,Камешково г,,Молодежная ул,15,,||||||
11B000JZRDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601443,Владимирская обл,,Вязники г,,Комсомольская ул,13,,||||||
11B000RG6DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601443,Владимирская обл,,Вязники г,,Ленина ул,48 а,,||||||
11B000RHCDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601443,Владимирская обл,,Вязники г,,Ленина ул,48 А,,||||||
11B000TAZDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601501,Владимирская обл,,Гусь-Хрустальный г,,Революции ул,6 А,,||||||
6XS000LWHDMT|1000|9012|0|Амбитус ООО|,601293,Владимирская обл,,Суздаль г,,Ленина ул,75,,||||||
11B000P8HDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601506,Владимирская обл,,Гусь-Хрустальный г,,Транспортная ул,28,,||||||
11B000J8MDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601655,Владимирская обл,,Александров г,,Ленина ул,13,,||||||
11B000R6KDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601670,Владимирская обл,Александровский р-н,Струнино г,,Заречная ул,8,,||||||
11B000RG5DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601670,Владимирская обл,Александровский р-н,Струнино г,,Лермонтова ул,15,,||||||
11B000K0SDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601670,Владимирская обл,Александровский р-н,Струнино г,,Фрунзе ул,6 А,,||||||
11B000PAPDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601781,Владимирская обл,,Кольчугино г,,Победы ул,6,,||||||
11B000RH0DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601800,Владимирская обл,,Юрьев-Польский г,,Свободы ул,21,,||||||
11B000RMVDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601800,Владимирская обл,,Юрьев-Польский г,,Свободы ул,21,,||||||
11B000RP9DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601800,Владимирская обл,,Юрьев-Польский г,,Шибанкова ул,64,,||||||
11B000LSGDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601900,Владимирская обл,,Ковров г,,Малеева ул,13,,||||||
11B000P4WDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|,601901,Владимирская обл,,Ковров г,,Мира пр-кт,6,,||||||
11B000OLDDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141200, Московская обл, Пушкино г, Московский пр-кт, д. 3, пом. 1||||||
11B000T4YDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141207, Московская обл, Пушкино г, Писаревский проезд, д. 5 лит.В||||||
11B000THJDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141230, Московская обл, Пушкино г, Центральная ул, д. 2||||||
11B000ONDDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141315, М.О., г. Сергиев Посад, Новоугличское ш., д.57||||||
11B000OTRDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141315, М.О., г. Сергиев Посад, ул. Красной Армии пр-т, д.3||||||
11B000RE9DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141315, Московская обл, Сергиево-Посад...ев Посад г, Шлякова ул, д. 25, пом.2||||||
11B000Q52DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141315, Московская обл, Сергиево-Посад...иев Посад г, Дружбы ул, д. 9А, стр.1||||||
11B000OMXDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141321, М.О., г. Краснозаводск, ул. Строителей, д.16||||||
11B000MILDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141506, Московская обл, Солнечногорск г, Красная ул, д. 180, пом.1||||||
11B000NR2DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|"141530, Московская область, г. Солнечногорск, ул. Набережная, д.11 "А"||||||
11B000H88DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141600, Московская обл., г. Клин, Гагарина ул., д.8||||||
11B0004EZDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141600, Московская обл., г. Клин, Советская пл., д.5||||||
11B000HFBDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141600, Московская обл., г. Клин, ул.Карла Маркса, д.4||||||
11B000OMWDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141730, М.О., г. Лобня, ул. Краснополянская, 27||||||
11B000OO0DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141730, М.О., г. Лобня, ул. Текстильная, 18||||||
11B000135DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141800, Московская обл., г. Дмитров, Бирлово Поле ул., д. 1||||||
11B000SAMDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141802, Московская обл, Дмитров г, Большевистский пер, д. 4А, пом.1-2||||||
11B000OT3DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141850, М.О., п. Деденево, ул. Вокзальная, д.21 Б||||||
11B000OLIDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141900, М.О., г. Талдом, ул. Советская, 50||||||
11B000OM7DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|141981, г. Дубна, ул. 9 мая , д. 7 в, стр. 2 п||||||
11B000SZHDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|170028, Тверская обл, Тверь г, Склизкова ул, д. 94, пом1||||||
11B000RF8DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|170043, Тверская обл, Тверь г, Левитана ул, д. 28, пом. 1||||||
11B000PRNDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|172383, Тверская обл, Ржев г, Краностроителей ул, д. 28, пом.I, II||||||
11B000NO4DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|601110, Владимирская область, Костерево, ул. Вокзальная, 37||||||
11B000MQODMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|601900, Владимирская обл, Ковров г, Комсомольская ул, д. 116, стр.4||||||
11B000NL9DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|Владимирская обл., г. Кольчугино, ул. Веденеева, д.4||||||
11B000NE3DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|Владимирская обл., Кольчугино, ул. Ленина, 10||||||
11B000NIGDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|Владимирская область, г. Кольчугино, ул. Московская д.56||||||
11B000NXQDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|"г. Владимир, ул. Куйбышева, д. 66 "Б"||||||
11B000N7MDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|г. Владимир, ул. пр-т Строителей, д.40||||||
11B000N46DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|г. Кашин. ул. Чистопрудная, 25, пом.1||||||
11B000N5IDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|г. Тверь, ул. Александра Завидова, 24||||||
11B000MYSDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|Ковров, ул. Островского, 79, пом.1||||||
11B000NTDDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|М.О., г. Высоковск, ул. Первомайский пр-д, 11||||||
11B000N73DMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|М.О., г. Дмитров, ул. Загорская , 22||||||
11B000N4SDMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|М.О., г. Дубна, ул. Центральная, 18а||||||
11B000O2ADMT|AHE000|1344|0|"Торговый дом "ПЕРЕКРЕСТОК"  ЗАО"|М.О., г. Клин, ул. Литейная, д.50/10||||||
10J000FAMDMT|AHE000|1316|0|ТОРКАС ЗАО|,141315,Московская обл,Сергиево-Посадс...ргиев Посад г,,Новоуглическое ш,46,,||||||
10J000FANDMT|AHE000|1316|0|ТОРКАС ЗАО|,141320,Московская обл,Сергиево-Посадский р-н,Пересвет г,,Королева ул,10,,||||||
10J000FAKDMT|AHE000|1316|0|ТОРКАС ЗАО|,141600,Московская обл,,Клин г,,Гагарина ул,49,,||||||
10J000FAJDMT|AHE000|1316|0|ТОРКАС ЗАО|,141600,Московская обл,,Клин г,,Карла Маркса ул,35,,||||||
10J000FALDMT|AHE000|1316|0|ТОРКАС ЗАО|,141600,Московская обл,,Клин г,,Карла Маркса ул,78,,||||||
10J000FAODMT|AHE000|1316|0|ТОРКАС ЗАО|,141800,Московская обл,,Дмитров г,,Космонавтов ул,44,1,||||||
6XS000OKKDMT|1000|9012|0|Амбитус ООО|,600000,Владимирская обл,,Владимир г,,Дзержинского ул,11,,||||||
6XS0001PODMT|1000|9012|0|Амбитус ООО|,600005,Владимирская обл,,Владимир г,,Октябрьский пр-кт,41,,||||||
6XS000LWGDMT|1000|9012|0|Амбитус ООО|,600007,Владимирская обл,,Владимир г,,Мира ул,74,,||||||
6XS000LWIDMT|1000|9012|0|Амбитус ООО|,600015,Владимирская обл,,Владимир г,,Красноармейская ул,44,,||||||
6XS0001PNDMT|1000|9012|0|Амбитус ООО|,600018,Владимирская обл,,Владимир г,,Соколова-Соколенка ул,4-б,,||||||
6XS000LWJDMT|1000|9012|0|Амбитус ООО|,600023,Владимирская обл,,Владимир г,,Судогодское ш,25 и,,||||||
6XS000LWFDMT|1000|9012|0|Амбитус ООО|,600028,Владимирская обл,,Владимир г,,Балакирева ул,25-а,,||||||
6XS000LWDDMT|1000|9012|0|Амбитус ООО|,600031,Владимирская обл,,Владимир г,,Суздальский пр-кт,5,,||||||
6XS000LWEDMT|1000|9012|0|Амбитус ООО|,601326,Владимирская обл,,Владимир г,,Горького ул,86,,||||||
6XS000FLHDMT|1000|9012|0|Амбитус ООО|,601501,Владимирская обл,,Гусь-Хрустальный г,,Карла Либкнехта ул,1,,||||||
6XS000POVDMT|1000|9012|0|Амбитус ООО|,601900,Владимирская обл,,Ковров г,,Грибоедова ул,5,,||||||
6XS0001PTDMT|1000|9012|0|Амбитус ООО|600022, Владимирская обл, Владимир г, Верхняя Дуброва ул, д. 26, Квартал-5||||||
6XS000GHDDMT|1000|9012|0|Амбитус ООО|600033, Владимирская обл, Ковров г.,Ватутина ул., д.55/1||||||
6XS000G3KDMT|1000|9012|0|Амбитус ООО|600035, Владимирская обл, Владимир г, Безыменского ул, д.14, Квартал-2||||||
6XS000FLGDMT|1000|9012|0|Амбитус ООО|Владимирская обл, Гусь- Хрустальныйг.,Транспортная ул., д.14||||||
1220004FUDMT|1000|1371|0|Аргус ООО|г. Москва, Зеленоград, 1410||||||
12O000K4UDMT|1000|1393|0|БИМАРТ   ЗАО|"Филиал "Владимир-Семязино" ЗАО "Бимарт... обл, Владимир г, Московское ш, д. 2"||||||
ESP000PQEDMT|1000|19209|0|ВАЛАР ООО|,141315,Московская обл,Сергиево-Посадс...-н,Сергиев Посад г,,Скобяное ш,7 А,,||||||
I6T000RCADMT|1000|23615|0|Верхокамская Ольга Евгеньевна ИП|,600000,Владимирская обл,,Владимир г,,Передний Боровок ул,2,,||||||
I6T000R8CDMT|1000|23615|0|Верхокамская Ольга Евгеньевна ИП|,600005,Владимирская обл,,Владимир г,,Горького ул,68,,||||||
I6T000RCBDMT|1000|23615|0|Верхокамская Ольга Евгеньевна ИП|,601655,Владимирская обл,,Александров г,,Ленина ул,14,,||||||
H87000PR4DMT|1000|22368|0|Взоров Андрей Германович ИП|Москва г, Зеленоград г, к. 1824||||||
H3D000PJVDMT|1000|22194|0|Виноградная лоза ООО|,141441,Московская обл,,Химки г,Фирсановка мкр,Мцыри ул,2 Б,,||||||
DH5000M8VDMT|1000|17493|0|Галина ООО|,141361,Московская обл,Сергиево-Посадский р-н,,Семхоз дп,Горького ул,19а,,||||||
2RL000RXDMT|1000|3586|0|Гафаров К.М. ИП|,,Москва г,,Зеленоград г,,,,921,||||||
BXD000IV6DMT|1000|15480|0|Геворкян ООО|,141570,Московская обл,Солнечногорский...,,Менделеево пгт,Институтская ул,2,,||||||
6H5000I70DMT|1000|8410|0|Голас ООО|г. Москва, Зеленоград, корп.1649||||||
BZW000L96DMT|1000|15571|0|Гончаров Е.А. ИП|,141315,Московская обл,Сергиево-Посадс... Посад г,,Красной Армии пр-кт,203а,,||||||
ZG0004FZDMT|1000|1277|0|Грот ООО|г. Москва, Зеленоград, 601 А п. 1||||||
2J0000L11DMT|1000|3277|0|ГУП МО «Мострансавто»|Автоколонна №1784   141800, Московская обл, Дмитров г, Промышленная ул, д. 4||||||
J000S02DMT|1000|20|0|Джикия Е.Б. ИП|Москва г, Зеленоград г, Крюково п., 9 ...ципальная палатка у поликлиники №201||||||
677000K7PDMT|1000|8051|0|ДИАНА ООО|,601010,Владимирская обл,,Киржач г,,Большая Московская ул,45,,||||||
2S0000156DMT|1000|3601|0|ЖТК ОАО|СПб филиал ОАО ЖТК, 105066, г.Москва, ул.Ольховская, д.11, стр.1||||||
2S0000158DMT|1000|3601|0|ЖТК ОАО|СПб.филиал ОАО ЖТК, 190000, Санкт-Петербург г, Днепропетровская, д. 2 Б||||||
